vehicle_name,vehicle_type,track_type,average_speed,fuel_consumption,total_steering,total_throttle,total_brake,velocity,lap time,mass,drag_coefficient,center_of_mass_x,center_of_mass_z,max_rpm,clutch_strength,gear_switch_time,front_left_wheel_radius,front_left_wheel_max_brake_torque,front_left_wheel_lat_stiff_max_load,front_left_wheel_lat_stiff_value,front_left_wheel_long_stiff_value,rear_right_wheel_radius,rear_right_wheel_max_brake_torque,rear_right_wheel_max_handbrake_torque,rear_right_wheel_lat_stiff_max_load,rear_right_wheel_lat_stiff_value,rear_right_wheel_long_stiff_value
vehicle.carlamotors.firetruck,Truck,hard,17.88986426,0.017339804,510.3757285,24.69660133,-1.321209462,0.958889848,43.50798195,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.mercedes.sprinter,Van,hard,18.75163285,0.017448782,418.6005299,87.67135263,25.4625716,5.943537893,63.5280013,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.audi.tt,Car,hard,17.78435736,0.003106627,365.9953164,127.1095286,31.14711914,5.074381664,13.12843529,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.vespa.zx125,Motorcycle,hard,17.61659138,0.00804585,238.7169457,129.6335149,15.71337324,5.699737462,81.4609999,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.27605468,0.006873091,120.7459424,153.4376944,15.41570543,4.882164284,71.31217594,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.audi.tt,Car,hard,19.20809172,0.001408893,258.7671844,93.25899608,17.6978171,5.206070266,65.01019705,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.vespa.zx125,Motorcycle,hard,18.2262345,0.005802283,366.7461175,100.1332534,15.87234964,2.636659979,83.12034193,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.nissan.patrol_2021,Car,hard,17.67159845,0.013976034,277.4123922,131.3814669,32.6502088,5.641122603,57.46760068,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.tesla.cybertruck,Truck,hard,17.30151258,0.022870595,228.5845927,74.15908119,26.37644658,3.820323085,76.75312907,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.carlamotors.carlacola,Truck,hard,17.74678616,0.001686219,101.7982924,101.4788694,45.30224143,2.495940263,34.14375139,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.ford.ambulance,Van,hard,18.09438481,-0.00434603,358.1500325,80.01085911,10.48152811,6.010497069,50.58669157,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,18.25324658,0.006763385,219.3366866,80.66326322,27.36702635,3.115794419,78.78464579,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.carlamotors.carlacola,Truck,hard,17.5966497,0.006176232,180.8154528,115.0623676,15.94359437,5.853427833,34.72521814,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.ford.mustang,Car,hard,17.67909722,0.004275021,292.7307424,68.70794499,11.074322,4.779894355,18.32630602,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.ford.mustang,Car,hard,18.07829845,0.018553846,110.247506,98.8240135,19.53918478,3.493413248,74.33851227,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.toyota.prius,Car,hard,17.62823092,0.002203068,363.0753209,75.63900065,34.67943951,4.254694092,47.77154193,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.11394787,0.008772185,229.6449485,80.6592711,8.573400492,5.109028679,58.57850419,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.ford.mustang,Car,hard,18.75929914,0.008832762,310.1020955,83.12539839,19.67805009,2.812071213,92.75196651,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.audi.tt,Car,hard,18.62651961,0.025421743,227.3737962,107.5852037,-3.796330913,4.274883452,59.11321998,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,17.49527611,0.020068278,342.6084339,67.26051184,16.29616456,5.634066985,36.16714474,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,17.54604303,0.016340041,293.8718565,105.0373723,18.32606241,3.771667369,62.91829542,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.toyota.prius,Car,hard,18.09811328,0.009708085,474.3031436,129.3741225,10.31981786,4.834681262,71.58074304,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.audi.tt,Car,hard,18.3641796,0.002051268,378.1973768,102.9025354,2.294284288,3.981732355,72.86583323,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.kawasaki.ninja,Motorcycle,hard,17.31196203,0.021610741,257.7859488,140.041883,18.62853599,6.480987231,50.49119285,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.lincoln.mkz_2020,Car,hard,18.14851721,0.005856063,258.4979454,67.30780425,9.599738515,5.386040568,60.97497302,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.toyota.prius,Car,hard,17.35933286,0.014461629,269.8475762,108.8186545,10.67707831,3.624266611,61.32090682,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.ford.mustang,Car,hard,18.42695763,0.010629533,411.5203418,131.9509592,32.03015684,3.733646159,102.1980655,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.toyota.prius,Car,hard,18.3413014,0.012369082,268.9550131,66.89425993,23.49582734,3.135089801,113.3572168,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.ford.ambulance,Van,hard,17.80419634,0.019039293,351.1740356,143.6185261,23.33428199,6.337147544,40.66696176,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.carlamotors.firetruck,Truck,hard,17.26876787,0.002468638,167.1137132,91.30747129,18.39420291,3.89632737,82.41853861,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.lincoln.mkz_2020,Car,hard,17.75620079,0.018157683,311.2770275,121.1312495,19.96895543,4.297015717,101.0194858,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.carlamotors.firetruck,Truck,hard,17.26279241,-0.006290918,288.8536412,83.06518259,0.450714162,4.054091123,61.48099481,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.audi.tt,Car,hard,18.20251996,0.00018691,233.1402698,69.04382919,23.86910905,4.689567788,94.15045572,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.tesla.cybertruck,Truck,hard,18.79836591,0.025860661,206.2174969,121.8566789,26.55216642,4.935422914,89.47927461,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.vespa.zx125,Motorcycle,hard,17.98759192,0.01319212,290.9018599,92.60789254,-4.437172196,3.327007204,16.89467527,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,18.34424258,0.018545216,377.2359052,87.70072427,24.23739592,2.888932801,110.0346068,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.nissan.patrol_2021,Car,hard,17.8018536,0.005166443,321.9056632,101.8565669,11.41989519,3.052032557,65.30306034,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.carlamotors.firetruck,Truck,hard,17.85944134,0.015227262,379.0247399,60.58839114,6.434026733,3.26141941,47.71871467,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.vespa.zx125,Motorcycle,hard,17.6662799,0.012535929,174.052464,113.3041459,6.134155297,2.986773859,77.77276339,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,17.8479847,0.02206622,327.7011853,95.43841829,-0.026992437,3.562616784,26.21954,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.dodge.charger_2020,Car,hard,17.91871906,0.006228882,266.2257519,77.11535525,32.68194635,5.964509385,45.19534834,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.nissan.patrol_2021,Car,hard,17.16703846,0.006009718,406.9571313,101.2588744,40.51770419,4.428024685,47.24490507,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.25248666,0.027550088,476.9360314,92.96879501,-1.11747945,4.203904072,44.74807135,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,18.63555025,0.015649061,326.6513926,76.70682753,17.36070604,3.631614067,58.63532335,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.tesla.cybertruck,Truck,hard,17.21599852,0.021740392,345.0317862,89.78066072,0.578393063,3.488869753,12.53569836,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.51721711,0.011541295,317.6050966,128.0830584,17.67701494,3.342650368,92.25148693,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.ford.ambulance,Van,hard,17.01951943,0.00859657,256.7577285,149.1654624,0.349984967,3.803523356,71.09661002,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.mustang,Car,hard,18.17935612,0.01549943,224.6838203,43.77702177,6.020451809,5.012846355,86.51572338,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.tesla.cybertruck,Truck,hard,18.39371336,0.016089604,183.804985,84.6057809,4.15340912,5.855396729,65.60223486,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.yamaha.yzf,Motorcycle,hard,18.00573953,0.013731277,215.2818455,65.57644706,24.38800133,6.394093528,50.68977986,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.mercedes.sprinter,Van,hard,17.54155824,-0.000149529,234.4602749,42.22092449,28.75658024,4.252373445,81.8391692,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.mini.cooper_s_2021,Car,hard,18.60692441,0.015930118,129.7976519,90.11815453,6.173931505,3.962231226,34.83499562,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.tesla.cybertruck,Truck,hard,18.41497543,0.012587478,198.6115458,106.4071477,19.71678673,2.861519232,57.58649759,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.toyota.prius,Car,hard,17.5448729,0.026715728,277.4616499,67.61206192,1.01713013,3.729288654,87.6980401,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.toyota.prius,Car,hard,18.68022453,0.014016518,216.9622836,132.5462548,33.47783891,5.244243932,77.57074121,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.yamaha.yzf,Motorcycle,hard,18.31508583,0.013421586,358.342876,75.28280927,-1.9142077,5.534117071,71.87453961,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.dodge.charger_2020,Car,hard,18.9719742,0.012015222,268.4886568,83.30899419,23.42721626,6.332581521,76.61279855,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.60852524,-0.003267843,407.848735,68.79335833,26.14324825,4.47128164,50.24318096,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.lincoln.mkz_2020,Car,hard,18.50778319,0.016910059,201.3208302,105.7251667,14.9008299,4.392615219,76.72088281,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.audi.tt,Car,hard,17.5594064,0.010112189,465.717115,127.4135557,13.75600965,5.167099056,79.62809326,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.lincoln.mkz_2020,Car,hard,17.57822568,0.021576639,406.7261751,162.588742,12.51736592,3.080551428,62.26073632,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.nissan.patrol_2021,Car,hard,18.50725516,0.004458136,138.7974764,142.3220957,32.12670318,2.530703074,77.28971154,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.lincoln.mkz_2020,Car,hard,18.6258595,0.014171816,362.4494275,75.79967535,27.92097746,7.206949757,69.74706942,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.tesla.cybertruck,Truck,hard,17.77368976,-0.004183137,319.0166342,133.5900986,16.03913853,8.039610898,41.24425836,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.nissan.patrol_2021,Car,hard,19.25702941,0.022244498,293.4045479,167.2650645,26.82169237,4.674458567,49.91603255,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.mini.cooper_s_2021,Car,hard,18.42187439,0.018483272,322.8603968,103.929411,17.12429671,4.370077244,91.64504856,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.nissan.patrol_2021,Car,hard,18.92302846,0.01081544,211.7739215,146.4323981,31.68039335,5.013937542,84.47794201,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.harley-davidson.low_rider,Motorcycle,hard,17.10769277,0.024999779,396.1226983,97.45839998,7.813469237,3.211891251,79.00631994,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.31987332,0.016907396,253.9322951,113.0629489,-8.408725933,4.724795818,65.16343705,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.mercedes.sprinter,Van,hard,18.48323681,0.006207993,328.3031328,119.4737306,29.28852521,2.391955493,74.06857625,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.carlamotors.firetruck,Truck,hard,19.63219034,0.006585613,308.7432113,90.89980396,7.911068217,3.316199557,32.05892439,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.ambulance,Van,hard,16.68088787,0.003544138,312.3561732,86.77381515,28.67022818,4.262029292,34.98047977,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.ambulance,Van,hard,18.12759593,0.013238677,386.8712191,95.22910902,-4.528318325,0.379337991,50.85366693,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.54148844,0.009448078,278.666612,76.4597536,8.193365847,3.574982714,70.64768596,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.ford.mustang,Car,hard,18.13961563,0.004888816,404.8827239,109.4317849,-6.032545328,4.81084167,90.18085339,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.vespa.zx125,Motorcycle,hard,19.00901594,0.010135545,483.2915918,109.5103657,10.31868194,4.860285035,52.4444361,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,18.33163422,0.001817437,311.714353,129.8768786,5.332687088,5.267997331,60.58541602,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.mini.cooper_s_2021,Car,hard,17.8900059,-0.006713511,164.1187181,87.63775171,16.63812066,7.306703132,47.47265851,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.carlamotors.firetruck,Truck,hard,18.37024769,0.01786256,482.1341585,76.61336869,14.71518085,3.855675442,88.61469919,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.audi.tt,Car,hard,18.60280299,0.012527979,192.981953,131.1579151,4.924022643,3.748665137,74.70775859,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.volkswagen.t2_2021,Van,hard,18.61705347,-0.01425765,171.3401006,114.4650337,16.93266051,4.217387595,55.92554337,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.nissan.patrol_2021,Car,hard,17.93155623,0.007401393,450.751388,100.6861388,18.51588677,3.525241057,43.94856783,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.yamaha.yzf,Motorcycle,hard,18.28129683,0.003203387,330.8067115,122.6668043,9.37409458,6.240159726,71.05345832,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,18.49630499,0.00410933,361.9726255,118.3567574,14.31888112,3.972027956,89.73733701,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.carlamotors.firetruck,Truck,hard,17.58042194,0.016467408,242.3360464,106.5566312,21.63989616,3.386953886,53.56549176,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.ambulance,Van,hard,18.55119522,0.006349145,324.0868353,127.2693542,-3.733113208,4.974622626,67.66352675,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.vespa.zx125,Motorcycle,hard,17.89380117,0.022341695,445.8815328,153.7714918,33.27935083,3.984127114,50.22311137,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.yamaha.yzf,Motorcycle,hard,17.8554917,0.00465116,181.9781426,107.3672465,26.54677371,2.926446913,53.47595898,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.audi.tt,Car,hard,17.44350766,0.007157904,299.2964632,69.70929977,8.176071874,3.754206329,72.04241109,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.lincoln.mkz_2020,Car,hard,17.42660091,0.01465872,159.2855131,49.5492479,11.73851127,4.84416059,91.24451933,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.tesla.cybertruck,Truck,hard,16.93289021,0.015024608,316.7133826,133.4033116,-0.914686178,3.16148906,66.21001354,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.carlamotors.carlacola,Truck,hard,17.59010687,0.007177312,215.9541985,121.6209089,5.5008488,5.268832792,41.23118566,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.ford.ambulance,Van,hard,17.29268132,0.008775951,229.3000438,133.10006,17.28707206,4.818306387,107.8943858,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.carlamotors.carlacola,Truck,hard,18.27944217,0.008048919,379.1712587,57.62234823,-1.981341571,3.255569155,62.2340104,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.lincoln.mkz_2020,Car,hard,18.2475894,0.015956736,209.4660085,77.64669457,32.34382844,8.17217565,46.71829952,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.mini.cooper_s_2021,Car,hard,17.9465705,0.010957935,302.9429268,154.6150311,17.45275541,3.671166416,58.51152077,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.60146542,0.018964396,382.5962632,93.79899461,21.08815227,3.953526612,83.76479233,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.dodge.charger_2020,Car,hard,17.14289725,0.025332243,435.4802346,133.6758479,14.43047602,4.11848934,69.38324062,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
